,task_session,corr
107,flanker_ses-01_ses-07,-0.009788235343340524
108,flanker_ses-01_ses-09,0.2772823922989361
109,flanker_ses-03_ses-05,-0.14905188319213658
110,flanker_ses-03_ses-07,-0.19271454207801242
111,flanker_ses-03_ses-09,0.03973803837919165
112,flanker_ses-05_ses-07,0.1501381138141217
113,flanker_ses-05_ses-09,-0.10288910117385451
114,flanker_ses-07_ses-09,-0.16387618427437328
115,nBack_ses-01_ses-03,0.3546698953984216
116,nBack_ses-01_ses-05,0.3036150142270167
117,nBack_ses-01_ses-07,0.25741952046888944
118,nBack_ses-01_ses-09,0.16294819328828952
119,spatialTS_ses-02_ses-04,0.17457166932122622
120,spatialTS_ses-02_ses-06,0.1481526500646944
121,spatialTS_ses-02_ses-08,0.2026786438140158
122,spatialTS_ses-02_ses-10,0.22664071216242807
123,spatialTS_ses-04_ses-06,0.06064613622308346
124,spatialTS_ses-04_ses-08,0.0764383658907423
125,spatialTS_ses-04_ses-10,0.09993933959971331
126,spatialTS_ses-06_ses-08,-0.002452302047873762
127,spatialTS_ses-06_ses-10,0.1815279388930442
128,spatialTS_ses-08_ses-10,-0.009369624376250912
129,shapeMatching_ses-02_ses-04,0.10447550501781591
130,shapeMatching_ses-02_ses-06,0.4113187118655844
131,shapeMatching_ses-02_ses-08,0.449524134880542
132,shapeMatching_ses-02_ses-10,0.2501973812304474
133,shapeMatching_ses-04_ses-06,0.18910584261153124
134,shapeMatching_ses-04_ses-08,0.17151392483623862
135,shapeMatching_ses-04_ses-10,-0.2584999964926117
136,shapeMatching_ses-06_ses-08,0.46053334610617763
137,shapeMatching_ses-06_ses-10,0.2646733300932824
138,shapeMatching_ses-08_ses-10,0.27791548813033956
139,DF_ses-01_ses-03,0.12307176314804721
140,DF_ses-01_ses-05,0.10781136533096393
141,DF_ses-01_ses-07,-0.02464063350536567
142,DF_ses-01_ses-09,0.14515244502697536
143,DF_ses-01_ses-01,1.0
144,DF_ses-03_ses-05,0.3124069185418924
145,DF_ses-03_ses-07,-0.0056222908708788814
146,DF_ses-03_ses-09,0.09917556052025152
147,DF_ses-03_ses-01,0.12307176314804723
148,DF_ses-03_ses-03,1.0
149,DF_ses-05_ses-07,0.05090117869120695
150,DF_ses-05_ses-09,0.03708240045278872
151,DF_ses-05_ses-01,0.10781136533096393
152,DF_ses-05_ses-03,0.3124069185418924
153,DF_ses-05_ses-05,0.9999999999999999
154,DF_ses-07_ses-09,-0.07679142483907588
155,DF_ses-07_ses-01,-0.02464063350536567
156,DF_ses-07_ses-03,-0.0056222908708788814
157,DF_ses-07_ses-05,0.05090117869120695
158,DF_ses-07_ses-07,1.0
159,DF_ses-09_ses-01,0.14515244502697539
160,DF_ses-09_ses-03,0.09917556052025152
161,DF_ses-09_ses-05,0.03708240045278872
162,DF_ses-09_ses-07,-0.07679142483907586
163,DF_ses-09_ses-09,0.9999999999999998
164,nBack_ses-02_ses-04,0.154702963812021
165,nBack_ses-02_ses-06,0.354835034302312
166,nBack_ses-02_ses-08,0.1260044030957636
167,nBack_ses-02_ses-10,0.24465670457890726
168,nBack_ses-04_ses-06,0.07370478268567401
169,nBack_ses-04_ses-08,-0.1561707276654556
170,nBack_ses-04_ses-10,0.3524914970931617
171,nBack_ses-06_ses-08,0.33546089263607165
172,nBack_ses-06_ses-10,0.3512574302464049
173,nBack_ses-08_ses-10,0.14224323129986016
174,goNogo_ses-04_ses-06,0.19413295301019196
175,goNogo_ses-04_ses-08,0.16283443492296187
176,goNogo_ses-04_ses-10,0.21811522077868947
177,goNogo_ses-06_ses-08,0.09605850544682148
178,goNogo_ses-06_ses-10,0.27167010930586566
179,goNogo_ses-08_ses-10,0.2515854630840025
180,stopSignal_ses-01_ses-03,0.4853238932571144
181,stopSignal_ses-01_ses-05,-0.08099852302232038
182,stopSignal_ses-01_ses-07,0.3703507389713645
183,stopSignal_ses-01_ses-09,0.47144341802641737
184,stopSignal_ses-03_ses-05,-0.14200292582321802
185,stopSignal_ses-03_ses-07,0.34661423795472285
186,stopSignal_ses-03_ses-09,0.32202142157368485
187,stopSignal_ses-05_ses-07,-0.1158027696954605
188,stopSignal_ses-05_ses-09,-0.17822427434830762
189,stopSignal_ses-07_ses-09,0.39643821790731654
